3	110.43258	41.69875	达茂旗
2	106.825563	39.673734	乌海
3	106.8222	39.66955	海勃湾
3	106.88656	39.44128	海南
3	106.72723	39.505	乌达
2	118.956806	42.275317	赤峰
3	118.95755	42.24312	红山
3	119.28921	42.04005	元宝山
3	118.9328	42.28613	松山
3	120.06527	43.87988	阿鲁科尔沁旗
3	119.38012	43.97031	巴林左旗
3	118.66461	43.53387	巴林右旗
3	118.04733	43.61165	林西
3	117.54562	43.26501	克什克腾旗
3	119.03042	42.93147	翁牛特旗
3	118.70144	41.92917	喀喇沁旗
3	119.34375	41.59661	宁城
3	119.92163	42.29071	敖汉旗
2	122.263119	43.617429	通辽
3	122.25573	43.62257	科尔沁
3	123.31912	44.13014	科尔沁左翼中旗
3	122.35745	42.94897	科尔沁左翼后旗
3	121.31884	43.60003	开鲁
3	121.776	42.72998	库伦旗
3	120.66348	42.84527	奈曼旗
3	120.91507	44.55592	扎鲁特旗
3	119.65429	45.53454	霍林郭勒
2	109.99029	39.817179	鄂尔多斯
3	109.96289	39.82236	东胜
3	110.03317	40.4001	达拉特旗
3	111.23645	39.86783	准格尔旗
3	107.48403	38.18396	鄂托克前旗
3	107.98226	39.09456	鄂托克旗
3	108.72934	39.84023	杭锦旗
3	108.8461	38.59092	乌审旗
3	109.74908	39.57393	伊金霍洛旗
2	119.758168	49.215333	呼伦贝尔
3	119.7364	49.2122	海拉尔
3	117.792702	49.486943	扎赉诺尔
3	123.45941	48.12581	阿荣旗
3	124.51498	48.48055	莫旗
3	123.72604	50.59777	鄂伦春
3	119.7565	49.14284	鄂温
3	119.42434	49.32684	陈巴尔虎旗
3	118.26989	48.21842	新巴尔虎左旗
3	116.82366	48.66473	新巴尔虎右旗
3	117.47946	49.58272	满洲里
3	120.7117	49.2856	牙克石
3	122.73757	48.01363	扎兰屯
3	120.19094	50.24249	额尔古纳
3	121.52197	50.77996	根河
2	107.416959	40.757402	巴彦淖尔
3	107.42668	40.75827	临河
3	108.26916	41.09631	五原
3	107.00936	40.33062	磴口
3	108.65219	40.73649	乌拉特前旗
3	108.52587	41.56789	乌拉特中旗
3	106.98971	41.43151	乌拉特后旗
3	107.15133	40.88627	杭锦后旗
2	113.114543	41.034126	乌兰察布
3	113.11452	41.0353	集宁
3	112.57757	40.89414	卓资
3	114.01071	41.90433	化德
3	113.57772	41.56213	商都
3	113.83395	40.87186	兴和
3	112.49569	40.53346	凉城
3	113.22131	40.7788	察右前旗
3	112.63537	41.27742	察右中旗
3	113.19216	41.43554	察右后旗
3	111.70654	41.53312	四子王旗
3	113.10983	40.4369	丰镇
2	122.070317	46.076268	兴安盟
3	122.06378	46.06235	乌兰浩特
3	119.94317	47.17716	阿尔山
3	121.95269	46.0795	科右前旗
3	121.46807	45.05605	科右中旗
3	122.91229	46.7267	扎赉特旗
3	121.59396	45.38187	突泉
2	116.090996	43.944018	锡林郭勒盟
3	111.98297	43.65303	二连浩特
3	116.08603	43.93341	锡林浩特
3	114.96826	44.02174	阿巴嘎旗
3	113.6506	43.85687	苏尼特左旗
3	112.65741	42.7469	苏尼特右旗
3	116.97293	45.51108	东乌旗
3	117.60983	44.59623	西乌旗
3	115.28302	41.87727	太仆寺旗
3	113.84472	42.23927	镶黄旗
3	115.00067	42.30712	正镶白旗
3	116.00363	42.25229	正蓝旗
3	116.48565	42.203	多伦
2	105.706422	38.844814	阿拉善盟
3	105.67532	38.8293	阿拉善左旗
3	101.66705	39.21533	阿拉善右旗
3	101.06887	41.96755	额济纳旗
2	123.429096	41.796767	沈阳
3	123.4204	41.78997	和平
3	123.45871	41.79625	沈河
3	123.46997	41.80539	大东
3	123.42527	41.82035	皇姑
3	123.37675	41.80269	铁西
3	123.34405	41.66475	苏家屯
3	123.457707	41.719450	浑南
3	123.52658	42.05297	沈北新区
3	123.30807	41.794	于洪
3	122.72659	41.51302	辽中
3	123.35446	42.75081	康平
3	123.41214	42.50608	法库
3	122.82867	41.99847	新民
2	121.618622	38.91459	大连
3	121.64465	38.91859	中山
3	121.61238	38.91469	西岗
3	121.58017	38.90536	沙河口
3	121.56567	38.95017	甘井子
3	121.26202	38.85125	旅顺口
3	121.71893	39.1004	金州
3	122.58859	39.27274	长海
3	121.98104	39.62843	瓦房店
3	121.96316	39.39465	普兰店
3	122.96725	39.68815	庄河
2	122.995632	41.110626	鞍山
3	122.99085	41.08975	铁东
3	122.96967	41.11977	铁西
3	123.02948	41.15008	立山
3	122.96048	41.07507	千山
3	122.43585	41.41265	台安
3	123.28875	40.27996	岫岩
3	122.68457	40.88142	海城
2	123.921109	41.875956	抚顺
3	123.91264	41.86205	新抚
3	124.03759	41.8519	东洲
3	123.78283	41.85532	望花
3	123.94506	41.88321	顺城
3	124.17755	41.71217	抚顺
3	125.04049	41.73409	新宾
3	124.92807	42.10221	清原
2	123.770519	41.297909	本溪
3	123.76892	41.2997	平山
3	123.76764	41.32921	溪湖
3	123.81746	41.30827	明山
3	123.74523	41.1006	南芬
3	124.12741	41.30059	本溪
3	125.36062	41.26798	桓仁
2	124.383044	40.124296	丹东
3	124.39575	40.13651	元宝
3	124.36035	40.10489	振兴
3	124.42816	40.15826	振安
3	124.78247	40.73187	宽甸
3	124.16287	39.86256	东港
3	124.06671	40.45302	凤城
2	121.135742	41.119269	锦州
3	121.12832	41.11725	古塔
3	121.15089	41.11496	凌河
3	121.10354	41.10929	太和
3	122.12081	41.69417	黑山
3	121.24035	41.53458	义县
3	121.35705	41.1737	凌海
3	121.79858	41.59537	北镇
2	122.235151	40.667432	营口
3	122.25896	40.67266	站前
3	122.20641	40.6664	西市
3	122.13266	40.26865	鲅鱼圈
3	122.37996	40.6803	老边
3	122.35464	40.40446	盖州
3	122.50927	40.64567	大石桥
2	121.648962	42.011796	阜新
3	121.65626	42.01336	海州
3	121.79251	42.09181	新邱
3	121.67865	42.01065	太平
3	121.4161	41.78309	清河门
3	121.68013	42.02533	细河
3	121.75787	42.0651	阜新
3	122.54022	42.38625	彰武
2	123.18152	41.269402	辽阳
3	123.1747	41.27025	白塔
3	123.18521	41.26267	文圣
3	123.1929	41.21852	宏伟
3	123.41963	41.15181	弓长岭
3	123.18182	41.25337	太子河
3	123.10574	41.20542	辽阳
3	123.33926	41.42612	灯塔
2	122.06957	41.124484	盘锦
3	122.06011	41.1906	双台子
3	122.07529	41.12402	兴隆台
3	122.08239	41.00244	大洼
3	121.99777	41.23805	盘山
2	123.844279	42.290585	铁岭
3	123.8573	42.29507	银州
3	124.15911	42.54679	清河
3	123.77325	42.22498	铁岭
3	124.7304	42.73756	西丰
3	124.11206	42.78428	昌图
3	123.56689	42.4675	调兵山
3	124.03945	42.54585	开原
2	120.451176	41.576758	朝阳
3	120.45385	41.566	双塔
3	120.43719	41.59264	龙城
3	120.17401	41.4324	朝阳
3	119.64392	41.40315	建平
3	119.74185	41.12801	喀喇沁左翼
3	120.76977	41.80196	北票
3	119.40148	41.24558	凌源
2	120.856394	40.755572	葫芦岛
3	120.86393	40.75554	连山
3	120.94866	40.71919	龙港
